,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
3548,05-04-2012 17:00,Summer,0,1, Clear + Few clouds,20.5,24.24,31,11.0014,65
7963,08-06-2012 08:00,Summer,0,1, Clear + Few clouds,23.78,27.275,60,6.0032,65
6185,17-06-2012 16:00,Summer,0,0, Clear + Few clouds,27.06,31.06,54,19.9995,65
4392,18-06-2012 17:00,Summer,0,1, Mist + Cloudy ,24.6,29.545,73,12.998,65
1064,01-07-2012 16:00,Fall,0,0, Clear + Few clouds,37.72,41.665,33,19.9995,65
475,08-07-2012 17:00,Fall,0,0, Clear + Few clouds,31.98,37.12,59,0,65
3759,06-11-2012 16:00,Winter,0,1, Clear + Few clouds,13.94,16.665,46,11.0014,65
7626,10-11-2012 16:00,Winter,0,0, Clear + Few clouds,22.14,25.76,37,0,65
3623,15-12-2012 23:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,62,8.9981,65
4251,17-12-2012 19:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,88,8.9981,65
3114,02-01-2011 08:00,Spring,0,0," Light Snow, Light Rain",16.4,20.455,71,15.0013,66
6738,14-01-2011 00:00,Spring,0,1, Clear + Few clouds,4.92,6.82,50,12.998,66
3631,14-03-2011 16:00,Spring,0,1, Clear + Few clouds,16.4,20.455,35,7.0015,66
2807,16-06-2011 06:00,Summer,0,1," Light Snow, Light Rain",23.78,27.275,73,11.0014,66
6703,17-06-2011 04:00,Summer,0,1, Clear + Few clouds,22.14,25.76,94,8.9981,66
6944,16-07-2011 10:00,Fall,0,0, Clear + Few clouds,29.52,33.335,54,12.998,66
5467,14-09-2011 12:00,Fall,0,1, Clear + Few clouds,30.34,34.09,58,15.0013,66
1138,05-10-2011 20:00,Winter,0,1, Clear + Few clouds,21.32,25,77,11.0014,66
4366,06-10-2011 14:00,Winter,0,1, Clear + Few clouds,23.78,27.275,43,6.0032,66
5624,19-10-2011 08:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,70,32.9975,66
4889,11-11-2011 04:00,Winter,1,0, Clear + Few clouds,12.3,14.395,61,12.998,66
4786,08-01-2012 10:00,Spring,0,0, Clear + Few clouds,13.94,16.665,49,11.0014,66
6031,19-01-2012 13:00,Spring,0,1, Clear + Few clouds,9.02,10.605,47,19.0012,66
6801,02-02-2012 16:00,Spring,0,1, Clear + Few clouds,18.86,22.725,55,19.0012,66
8195,05-02-2012 00:00,Spring,0,0, Mist + Cloudy ,9.84,12.12,87,8.9981,66
366,04-05-2012 00:00,Summer,0,1, Clear + Few clouds,24.6,28.79,78,22.0028,66
3785,18-05-2012 15:00,Summer,0,1, Clear + Few clouds,27.06,31.06,36,12.998,66
2277,09-08-2012 09:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,11.0014,66
6418,05-09-2012 16:00,Fall,0,1, Clear + Few clouds,31.16,36.365,70,16.9979,66
41,03-11-2012 04:00,Winter,0,0, Mist + Cloudy ,13.12,15.15,49,19.9995,66
5462,04-11-2012 22:00,Winter,0,0, Clear + Few clouds,12.3,14.395,52,19.0012,66
3383,07-12-2012 05:00,Winter,0,1, Mist + Cloudy ,10.66,13.635,81,7.0015,66
6358,06-01-2011 16:00,Spring,0,1, Clear + Few clouds,10.66,12.88,38,11.0014,67
8132,14-02-2011 03:00,Spring,0,1, Clear + Few clouds,13.94,15.91,46,15.0013,67
6390,08-04-2011 19:00,Summer,0,1," Light Snow, Light Rain",12.3,13.635,93,27.9993,67
1943,16-05-2011 18:00,Summer,0,1," Light Snow, Light Rain",23.78,27.275,83,12.998,67
2191,09-06-2011 10:00,Summer,0,1, Clear + Few clouds,35.26,40.91,50,19.0012,67
5139,01-10-2011 12:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,82,16.9979,67
5540,05-10-2011 03:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,67
298,19-10-2011 14:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,11.0014,67
7200,07-11-2011 05:00,Winter,0,1, Clear + Few clouds,12.3,16.665,93,0,67
812,07-12-2011 06:00,Winter,0,1," Light Snow, Light Rain",19.68,23.485,100,27.9993,67
1552,17-12-2011 04:00,Winter,0,0, Clear + Few clouds,9.84,12.12,65,11.0014,67
5927,17-01-2012 18:00,Spring,0,1, Clear + Few clouds,18.86,22.725,63,30.0026,67
985,06-02-2012 21:00,Spring,0,1, Clear + Few clouds,13.12,15.91,57,11.0014,67
911,16-04-2012 06:00,Summer,1,0, Clear + Few clouds,21.32,25,83,11.0014,67
1097,11-10-2012 04:00,Winter,0,1, Clear + Few clouds,16.4,20.455,50,16.9979,67
8701,01-11-2012 00:00,Winter,0,1, Clear + Few clouds,14.76,18.18,57,6.0032,67
2722,10-12-2012 10:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,94,15.0013,67
943,10-01-2011 13:00,Spring,0,1, Mist + Cloudy ,8.2,9.09,40,19.0012,68
6239,01-06-2011 17:00,Summer,0,1, Clear + Few clouds,35.26,40.15,47,19.9995,68
209,05-09-2011 16:00,Fall,1,0, Mist + Cloudy ,27.88,31.82,79,19.0012,68
4396,19-10-2011 13:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,94,19.0012,68
707,06-12-2011 06:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,94,19.0012,68
440,19-01-2012 02:00,Spring,0,1, Clear + Few clouds,5.74,7.575,50,8.9981,68
14,09-02-2012 14:00,Spring,0,1, Clear + Few clouds,13.12,15.15,39,19.9995,68
8697,09-03-2012 00:00,Spring,0,1, Mist + Cloudy ,23.78,27.275,49,31.0009,68
3582,13-03-2012 12:00,Spring,0,1, Clear + Few clouds,24.6,30.305,60,19.0012,68
2217,15-03-2012 22:00,Spring,0,1, Clear + Few clouds,21.32,25,68,8.9981,68
6374,07-05-2012 18:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,53,23.9994,68
4882,07-05-2012 23:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,45,12.998,68
3585,14-05-2012 08:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,88,15.0013,68
6622,13-06-2012 13:00,Summer,0,1, Mist + Cloudy ,28.7,31.82,45,26.0027,68
4303,18-06-2012 09:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,83,15.0013,68
8458,05-08-2012 17:00,Fall,0,0, Clear + Few clouds,33.62,37.88,46,16.9979,68
3251,04-09-2012 05:00,Fall,0,1, Mist + Cloudy ,27.06,29.545,89,0,68
570,08-10-2012 22:00,Winter,1,0," Light Snow, Light Rain",16.4,20.455,76,16.9979,68
207,13-11-2012 09:00,Winter,0,1," Light Snow, Light Rain",13.12,15.15,81,22.0028,68
8081,04-12-2012 11:00,Winter,0,1, Clear + Few clouds,19.68,23.485,77,12.998,68
3769,13-03-2011 18:00,Spring,0,0, Clear + Few clouds,16.4,20.455,43,23.9994,69
317,19-03-2011 08:00,Spring,0,0, Clear + Few clouds,17.22,21.21,47,32.9975,69
6179,05-06-2011 14:00,Summer,0,0, Clear + Few clouds,28.7,32.575,58,11.0014,69
185,13-06-2011 05:00,Summer,0,1, Clear + Few clouds,22.14,25.76,64,26.0027,69
7264,07-07-2011 04:00,Fall,0,1, Clear + Few clouds,26.24,28.79,89,7.0015,69
2289,16-07-2011 21:00,Fall,0,0, Clear + Few clouds,28.7,32.575,58,15.0013,69
5039,13-08-2011 12:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,11.0014,69
6203,02-10-2011 06:00,Winter,0,0, Clear + Few clouds,13.12,15.91,81,11.0014,69
4142,06-10-2011 20:00,Winter,0,1, Clear + Few clouds,20.5,24.24,77,7.0015,69
7678,13-12-2011 01:00,Winter,0,1, Clear + Few clouds,8.2,12.88,80,0,69
4491,01-01-2012 13:00,Spring,0,0, Clear + Few clouds,17.22,21.21,58,19.0012,69
8120,07-02-2012 19:00,Spring,0,1, Clear + Few clouds,15.58,19.695,43,15.0013,69
2494,17-02-2012 08:00,Spring,0,1, Mist + Cloudy ,10.66,15.15,100,0,69
7101,02-03-2012 04:00,Spring,0,1, Clear + Few clouds,13.12,17.425,61,0,69
7839,02-04-2012 21:00,Summer,0,1, Clear + Few clouds,18.86,22.725,28,8.9981,69
8591,06-05-2012 18:00,Summer,0,0, Mist + Cloudy ,25.42,30.305,61,12.998,69
6468,19-05-2012 00:00,Summer,0,0, Clear + Few clouds,21.32,25,48,7.0015,69
1518,19-05-2012 03:00,Summer,0,0, Clear + Few clouds,20.5,24.24,48,7.0015,69
8093,09-07-2012 01:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,89,7.0015,69
4659,01-08-2012 16:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,19.0012,69
7563,02-08-2012 04:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,0,69
1030,05-09-2012 08:00,Fall,0,1, Clear + Few clouds,29.52,34.85,74,12.998,69
8144,06-09-2012 15:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,12.998,69
5044,04-10-2012 16:00,Winter,0,1, Clear + Few clouds,28.7,32.575,54,19.0012,69
135,09-10-2012 06:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,82,16.9979,69
2196,06-11-2012 11:00,Winter,0,1, Clear + Few clouds,13.12,16.665,45,8.9981,69
2105,13-11-2012 02:00,Winter,0,1," Light Snow, Light Rain",14.76,15.91,87,30.0026,69
3607,02-01-2011 11:00,Spring,0,0, Mist + Cloudy ,14.76,16.665,71,16.9979,70
1211,07-01-2011 15:00,Spring,0,1, Mist + Cloudy ,8.2,10.605,37,11.0014,70
703,08-01-2011 05:00,Spring,0,0, Mist + Cloudy ,6.56,8.335,74,11.0014,70
3415,19-01-2011 18:00,Spring,0,1, Clear + Few clouds,13.94,15.91,61,19.0012,70
751,06-02-2011 08:00,Spring,0,0, Clear + Few clouds,9.84,12.88,65,7.0015,70
3959,19-03-2011 01:00,Spring,0,0, Mist + Cloudy ,23.78,27.275,46,23.9994,70
1896,19-03-2011 21:00,Spring,0,0, Clear + Few clouds,16.4,20.455,37,19.9995,70
8436,11-04-2011 05:00,Summer,0,1, Clear + Few clouds,18.86,22.725,94,12.998,70
5787,09-05-2011 10:00,Summer,0,1, Clear + Few clouds,22.96,26.515,52,12.998,70
3606,13-05-2011 18:00,Summer,0,1," Light Snow, Light Rain",21.32,25,88,11.0014,70
391,08-07-2011 02:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,11.0014,70
5005,17-09-2011 10:00,Fall,0,0, Mist + Cloudy ,20.5,24.24,68,19.0012,70
6233,07-11-2011 04:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0,70
2325,10-12-2011 21:00,Winter,0,0, Clear + Few clouds,9.02,10.605,44,15.0013,70
8158,19-02-2012 23:00,Spring,0,0, Mist + Cloudy ,9.02,11.365,93,11.0014,70
1708,13-03-2012 23:00,Spring,0,1, Clear + Few clouds,22.96,26.515,56,8.9981,70
6672,07-04-2012 07:00,Summer,0,0, Clear + Few clouds,13.12,15.15,33,19.0012,70
639,08-04-2012 07:00,Summer,0,0, Clear + Few clouds,15.58,19.695,27,11.0014,70
7148,08-04-2012 21:00,Summer,0,0, Clear + Few clouds,21.32,25,34,15.0013,70
2761,07-05-2012 13:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,53,22.0028,70
237,08-05-2012 22:00,Summer,0,1," Light Snow, Light Rain",24.6,28.79,78,16.9979,70
6846,11-07-2012 22:00,Fall,0,1, Clear + Few clouds,29.52,33.335,58,16.9979,70
3859,11-08-2012 11:00,Fall,0,0, Clear + Few clouds,30.34,34.85,66,11.0014,70
2511,04-10-2012 11:00,Winter,0,1, Mist + Cloudy ,28.7,32.575,70,7.0015,70
597,19-10-2012 05:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,0,70
8257,09-11-2012 08:00,Winter,0,1, Clear + Few clouds,13.12,15.91,57,11.0014,70
8170,16-01-2011 03:00,Spring,0,0, Clear + Few clouds,9.02,13.635,69,0,71
5329,18-01-2011 18:00,Spring,0,1, Mist + Cloudy ,9.02,11.365,80,11.0014,71
3466,11-03-2011 18:00,Spring,0,1, Clear + Few clouds,13.12,15.15,49,22.0028,71
1916,13-03-2011 09:00,Spring,0,0, Clear + Few clouds,16.4,20.455,50,27.9993,71
2642,05-04-2011 12:00,Summer,0,1, Mist + Cloudy ,13.94,15.15,71,26.0027,71
8015,07-04-2011 05:00,Summer,0,1, Clear + Few clouds,13.94,15.91,76,15.0013,71
3978,03-07-2011 03:00,Fall,0,0," Light Snow, Light Rain",27.88,31.82,65,6.0032,71
1513,14-07-2011 13:00,Fall,0,1, Clear + Few clouds,31.16,33.335,33,22.0028,71
6120,11-08-2011 10:00,Fall,0,1, Clear + Few clouds,30.34,32.575,37,16.9979,71
294,11-08-2011 15:00,Fall,0,1, Clear + Few clouds,32.8,34.85,29,19.9995,71
1441,07-12-2011 21:00,Winter,0,1," Light Snow, Light Rain",12.3,12.88,87,35.0008,71
7382,19-12-2011 13:00,Winter,0,1, Clear + Few clouds,13.94,15.15,49,22.0028,71
5899,07-01-2012 17:00,Spring,0,0, Mist + Cloudy ,22.14,25.76,43,8.9981,71
210,17-01-2012 09:00,Spring,0,1," Light Snow, Light Rain",13.12,15.15,81,16.9979,71
3944,06-02-2012 00:00,Spring,0,1, Clear + Few clouds,9.84,12.12,65,8.9981,71
6979,15-02-2012 05:00,Spring,0,1, Clear + Few clouds,11.48,14.395,70,7.0015,71
2599,17-02-2012 01:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,93,0,71
1420,11-04-2012 12:00,Summer,0,1, Mist + Cloudy ,14.76,16.665,46,26.0027,71
1040,08-06-2012 10:00,Summer,0,1, Clear + Few clouds,27.06,31.06,47,16.9979,71
2993,01-07-2012 04:00,Fall,0,0, Clear + Few clouds,28.7,33.335,79,12.998,71
4348,13-08-2012 19:00,Fall,0,1, Clear + Few clouds,30.34,34.09,58,11.0014,71
4956,15-08-2012 18:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,15.0013,71
4195,08-10-2012 20:00,Winter,1,0," Light Snow, Light Rain",16.4,20.455,71,15.0013,71
1946,09-10-2012 09:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,77,15.0013,71
7806,12-11-2012 13:00,Winter,1,0, Clear + Few clouds,24.6,30.305,60,15.0013,71
4157,07-12-2012 19:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,76,0,71
2185,13-12-2012 12:00,Winter,0,1, Clear + Few clouds,14.76,16.665,40,16.9979,71
2871,04-04-2011 10:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,45,23.9994,72
1210,09-04-2011 19:00,Summer,0,0, Mist + Cloudy ,15.58,19.695,82,8.9981,72
6016,14-04-2011 02:00,Summer,0,1, Clear + Few clouds,14.76,17.425,76,8.9981,72
3666,18-04-2011 06:00,Summer,0,1, Clear + Few clouds,16.4,20.455,82,0,72
401,06-05-2011 15:00,Summer,0,1, Clear + Few clouds,24.6,31.06,38,26.0027,72
6932,14-05-2011 23:00,Summer,0,0," Light Snow, Light Rain",21.32,25,100,12.998,72
1148,13-07-2011 21:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,7.0015,72
741,03-08-2011 08:00,Fall,0,1, Mist + Cloudy ,30.34,33.335,51,11.0014,72
8005,12-08-2011 03:00,Fall,0,1, Clear + Few clouds,25.42,31.06,53,11.0014,72
6402,04-09-2011 02:00,Fall,0,0, Clear + Few clouds,27.06,30.305,83,12.998,72
2815,19-09-2011 05:00,Fall,0,1, Mist + Cloudy ,20.5,24.24,77,12.998,72
8543,07-11-2011 21:00,Winter,0,1, Clear + Few clouds,15.58,19.695,82,7.0015,72
3981,08-11-2011 21:00,Winter,0,1, Clear + Few clouds,16.4,20.455,76,0,72
394,11-11-2011 05:00,Winter,1,0, Clear + Few clouds,12.3,14.395,49,16.9979,72
187,03-12-2011 20:00,Winter,0,0, Clear + Few clouds,12.3,15.91,61,6.0032,72
1947,01-01-2012 21:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,67,16.9979,72
787,13-01-2012 18:00,Spring,0,1, Clear + Few clouds,10.66,11.365,38,19.9995,72
8368,15-01-2012 17:00,Spring,0,0, Clear + Few clouds,9.02,10.605,25,16.9979,72
2247,16-04-2012 22:00,Summer,1,0, Clear + Few clouds,27.88,31.82,51,16.9979,72
2230,03-05-2012 01:00,Summer,0,1, Mist + Cloudy ,18.86,22.725,88,7.0015,72
4719,08-07-2012 13:00,Fall,0,0, Clear + Few clouds,38.54,43.94,38,16.9979,72
1454,01-08-2012 15:00,Fall,0,1, Clear + Few clouds,33.62,37.88,46,11.0014,72
1251,12-10-2012 13:00,Winter,0,1, Clear + Few clouds,22.96,26.515,37,26.0027,72
2758,15-10-2012 06:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,73,19.9995,72
7712,05-11-2012 00:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,56,12.998,72
3620,14-02-2011 10:00,Spring,0,1, Clear + Few clouds,18.04,21.97,33,15.0013,73
2571,15-02-2011 13:00,Spring,0,1, Clear + Few clouds,13.12,15.15,21,15.0013,73
7504,17-03-2011 09:00,Spring,0,1, Clear + Few clouds,16.4,20.455,62,16.9979,73
4828,08-04-2011 06:00,Summer,0,1, Mist + Cloudy ,13.94,18.18,87,0,73
6283,16-05-2011 07:00,Summer,0,1, Clear + Few clouds,21.32,25,83,19.0012,73
8518,18-06-2011 16:00,Summer,0,0, Mist + Cloudy ,31.16,34.85,52,15.0013,73
5434,04-08-2011 10:00,Fall,0,1, Clear + Few clouds,29.52,33.335,71,19.9995,73
1608,14-08-2011 06:00,Fall,0,0, Mist + Cloudy ,26.24,28.03,94,7.0015,73
481,14-08-2011 09:00,Fall,0,0," Light Snow, Light Rain",27.06,29.545,89,19.0012,73
8154,19-09-2011 21:00,Fall,0,1, Mist + Cloudy ,22.96,26.515,68,11.0014,73
3831,09-10-2011 03:00,Winter,0,0, Clear + Few clouds,18.04,21.97,88,0,73
139,09-10-2011 06:00,Winter,0,0, Clear + Few clouds,18.04,21.97,88,0,73
3457,10-11-2011 17:00,Winter,0,1," Light Snow, Light Rain",14.76,17.425,81,15.0013,73
8186,09-02-2012 07:00,Spring,0,1, Clear + Few clouds,8.2,9.85,69,16.9979,73
5695,11-05-2012 13:00,Summer,0,1, Clear + Few clouds,24.6,30.305,26,26.0027,73
6681,12-05-2012 21:00,Summer,0,0, Mist + Cloudy ,24.6,30.305,60,8.9981,73
8180,10-06-2012 23:00,Summer,0,0, Clear + Few clouds,29.52,33.335,58,7.0015,73
8681,08-08-2012 17:00,Fall,0,1, Mist + Cloudy ,32.8,37.88,55,19.0012,73
6790,17-11-2012 23:00,Winter,0,0, Mist + Cloudy ,12.3,15.91,70,7.0015,73
6101,13-12-2012 10:00,Winter,0,1, Clear + Few clouds,13.12,15.15,45,19.0012,73
4495,01-03-2011 04:00,Spring,0,1, Clear + Few clouds,9.02,10.605,69,16.9979,74
3763,01-03-2011 08:00,Spring,0,1, Clear + Few clouds,8.2,9.09,59,26.0027,74
361,03-06-2011 20:00,Summer,0,1, Clear + Few clouds,26.24,31.06,29,11.0014,74
8347,10-06-2011 08:00,Summer,0,1, Clear + Few clouds,30.34,34.09,58,8.9981,74
4804,02-07-2011 20:00,Fall,0,0, Clear + Few clouds,31.16,34.09,45,19.0012,74
8017,12-07-2011 12:00,Fall,0,1, Clear + Few clouds,35.26,39.395,44,19.9995,74
2170,18-07-2011 18:00,Fall,0,1, Clear + Few clouds,33.62,38.635,49,23.9994,74
1830,16-08-2011 22:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,0,74
5290,14-09-2011 09:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,11.0014,74
6893,03-10-2011 21:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0,74
3027,08-10-2011 05:00,Winter,0,0, Clear + Few clouds,17.22,21.21,88,7.0015,74
7099,11-10-2011 23:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,19.0012,74
8330,09-11-2011 07:00,Winter,0,1, Clear + Few clouds,12.3,16.665,87,0,74
7310,16-12-2011 07:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,46,19.9995,74
7029,10-02-2012 16:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,42,16.9979,74
7708,18-03-2012 09:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,88,6.0032,74
1346,07-04-2012 06:00,Summer,0,0, Clear + Few clouds,13.12,15.91,36,12.998,74
1857,06-05-2012 03:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,83,12.998,74
1203,19-05-2012 12:00,Summer,0,0, Clear + Few clouds,27.06,31.06,36,0,74
2280,03-06-2012 06:00,Summer,0,0, Clear + Few clouds,18.86,22.725,82,7.0015,74
2707,14-06-2012 23:00,Summer,0,1, Mist + Cloudy ,25.42,30.305,69,11.0014,74
3080,05-09-2012 18:00,Fall,0,1, Clear + Few clouds,31.16,37.12,75,12.998,74
2078,12-09-2012 12:00,Fall,0,1, Clear + Few clouds,27.88,31.82,36,8.9981,74
6882,15-03-2011 09:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,70,0,75
5392,03-04-2011 01:00,Summer,0,0, Clear + Few clouds,12.3,15.91,61,7.0015,75
4913,12-04-2011 04:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,64,8.9981,75
598,13-04-2011 07:00,Summer,0,1," Light Snow, Light Rain",14.76,17.425,100,15.0013,75
3533,15-04-2011 12:00,Summer,1,0, Clear + Few clouds,21.32,25,55,19.0012,75
6574,12-05-2011 03:00,Summer,0,1, Clear + Few clouds,18.04,21.97,88,8.9981,75
2029,13-05-2011 03:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,88,8.9981,75
4479,15-09-2011 02:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,7.0015,75
6747,02-10-2011 17:00,Winter,0,0," Light Snow, Light Rain",14.76,17.425,87,11.0014,75
1116,12-10-2011 10:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,26.0027,75
6953,17-10-2011 22:00,Winter,0,1, Clear + Few clouds,20.5,24.24,77,0,75
1086,09-11-2011 14:00,Winter,0,1, Clear + Few clouds,21.32,25,48,11.0014,75
7843,18-01-2012 08:00,Spring,0,1, Clear + Few clouds,12.3,13.635,52,27.9993,75
3009,01-02-2012 05:00,Spring,0,1, Clear + Few clouds,16.4,20.455,50,11.0014,75
3700,02-02-2012 15:00,Spring,0,1, Clear + Few clouds,18.86,22.725,67,11.0014,75
218,09-03-2012 10:00,Spring,0,1, Mist + Cloudy ,13.94,14.395,36,32.9975,75
2811,04-04-2012 17:00,Summer,0,1, Clear + Few clouds,27.06,31.06,41,19.9995,75
806,05-04-2012 23:00,Summer,0,1, Clear + Few clouds,16.4,20.455,50,8.9981,75
292,12-04-2012 08:00,Summer,0,1, Clear + Few clouds,13.12,15.15,66,22.0028,75
7405,15-05-2012 08:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,88,6.0032,75
7388,19-05-2012 18:00,Summer,0,0, Clear + Few clouds,30.34,32.575,33,6.0032,75
4950,01-08-2012 23:00,Fall,0,1, Clear + Few clouds,28.7,33.335,74,0,75
4064,13-08-2012 13:00,Fall,0,1, Clear + Few clouds,31.98,34.85,40,11.0014,75
4872,01-09-2012 14:00,Fall,0,0, Mist + Cloudy ,35.26,39.395,44,11.0014,75
2096,01-09-2012 22:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,0,75
1377,07-09-2012 09:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,8.9981,75
4184,15-11-2012 15:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,58,11.0014,75
6072,06-01-2011 05:00,Spring,0,1, Mist + Cloudy ,5.74,9.09,69,6.0032,76
6169,08-04-2011 03:00,Summer,0,1," Light Snow, Light Rain",13.94,16.665,76,11.0014,76
7730,05-05-2011 21:00,Summer,0,1, Clear + Few clouds,20.5,24.24,36,12.998,76
4608,18-06-2011 07:00,Summer,0,0, Clear + Few clouds,26.24,29.545,78,8.9981,76
6131,06-07-2011 14:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,19.0012,76
796,06-08-2011 13:00,Fall,0,0, Mist + Cloudy ,32.8,38.635,59,22.0028,76
6945,07-09-2011 10:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,8.9981,76
7741,05-11-2011 10:00,Winter,0,0, Clear + Few clouds,13.12,15.15,53,16.9979,76
5625,16-11-2011 15:00,Winter,0,1," Light Snow, Light Rain",19.68,23.485,94,7.0015,76
2564,08-01-2012 13:00,Spring,0,0, Clear + Few clouds,16.4,20.455,37,19.9995,76
8558,10-01-2012 23:00,Spring,0,1, Clear + Few clouds,10.66,13.635,81,7.0015,76
4651,12-01-2012 11:00,Spring,0,1, Mist + Cloudy ,13.94,17.425,81,7.0015,76
4724,06-02-2012 01:00,Spring,0,1, Clear + Few clouds,9.02,12.88,75,6.0032,76
5106,06-07-2012 15:00,Fall,0,1, Clear + Few clouds,37.72,40.91,29,12.998,76
8646,04-09-2012 20:00,Fall,0,1, Clear + Few clouds,30.34,34.85,70,16.9979,76
3913,01-11-2012 23:00,Winter,0,1, Clear + Few clouds,13.94,16.665,57,11.0014,76
7161,03-11-2012 02:00,Winter,0,0, Mist + Cloudy ,13.94,15.91,49,16.9979,76
4470,13-11-2012 23:00,Winter,0,1, Clear + Few clouds,10.66,11.365,56,19.9995,76
2653,12-03-2011 12:00,Spring,0,0, Clear + Few clouds,13.94,15.91,53,19.0012,77
4090,16-05-2011 17:00,Summer,0,1, Clear + Few clouds,23.78,27.275,88,15.0013,77
6499,08-06-2011 13:00,Summer,0,1, Clear + Few clouds,36.9,42.425,42,0,77
1876,13-06-2011 16:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,27.9993,77
5845,07-08-2011 07:00,Fall,0,0, Clear + Few clouds,28.7,33.335,84,12.998,77
98,04-10-2011 10:00,Winter,0,1, Clear + Few clouds,19.68,23.485,67,19.0012,77
1949,08-10-2011 22:00,Winter,0,0, Clear + Few clouds,20.5,24.24,77,0,77
64,09-11-2011 22:00,Winter,0,1, Clear + Few clouds,16.4,20.455,87,0,77
7529,14-12-2011 22:00,Winter,0,1, Clear + Few clouds,13.94,16.665,66,11.0014,77
4560,13-02-2012 22:00,Spring,0,1, Clear + Few clouds,10.66,13.635,56,7.0015,77
7636,09-07-2012 09:00,Fall,0,1, Mist + Cloudy ,27.06,30.305,83,11.0014,77
6186,16-11-2012 00:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,66,7.0015,77
5376,18-11-2012 17:00,Winter,0,0, Mist + Cloudy ,15.58,19.695,66,16.9979,77
714,02-12-2012 13:00,Winter,0,0, Clear + Few clouds,16.4,20.455,71,15.0013,77
5430,08-02-2011 06:00,Spring,0,1, Clear + Few clouds,10.66,11.365,70,22.0028,78
2183,18-02-2011 02:00,Spring,0,1, Clear + Few clouds,18.04,21.97,72,19.0012,78
6206,16-07-2011 04:00,Fall,0,0, Clear + Few clouds,24.6,29.545,73,6.0032,78
3468,03-08-2011 04:00,Fall,0,1, Mist + Cloudy ,31.16,34.85,52,11.0014,78
6713,15-09-2011 20:00,Fall,0,1, Clear + Few clouds,18.86,22.725,63,22.0028,78
349,01-10-2011 21:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,87,7.0015,78
7788,01-11-2011 17:00,Winter,0,1, Clear + Few clouds,18.04,21.97,54,11.0014,78
602,12-11-2011 00:00,Winter,0,0, Clear + Few clouds,9.84,12.12,60,8.9981,78
6929,12-11-2011 04:00,Winter,0,0, Clear + Few clouds,8.2,10.605,80,8.9981,78
