datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
05-02-12,Summer,0,1, Clear + Few clouds,21.32,25,77,15.0013,239
11-11-11,Winter,1,0, Clear + Few clouds,13.94,14.395,42,31.0009,239
4/17/2012 13:00,Summer,0,1, Clear + Few clouds,25.42,31.06,29,16.9979,239
06-04-12,Summer,0,1, Clear + Few clouds,26.24,31.06,38,32.9975,239
06-12-12,Summer,0,1, Mist + Cloudy ,27.06,29.545,89,19.0012,239
06-04-11,Summer,0,0, Mist + Cloudy ,28.7,32.575,48,6.0032,239
07-11-11,Fall,0,1, Clear + Few clouds,35.26,42.425,56,26.0027,239
03-09-12,Spring,0,1, Clear + Few clouds,18.86,22.725,24,16.9979,238
11-11-11,Winter,1,0, Clear + Few clouds,14.76,16.665,34,22.0028,238
10/15/2011 19:00,Winter,0,0, Clear + Few clouds,20.5,24.24,51,8.9981,238
07-09-11,Fall,0,0, Clear + Few clouds,30.34,34.09,58,11.0014,238
11/15/2011 20:00,Winter,0,1, Mist + Cloudy ,19.68,23.485,82,8.9981,238
11-05-11,Winter,0,0, Clear + Few clouds,14.76,18.18,46,7.0015,238
6/13/2012 22:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,19.9995,238
07-04-11,Fall,1,0, Mist + Cloudy ,29.52,34.09,66,6.0032,238
12-12-12,Winter,0,1, Mist + Cloudy ,13.94,18.18,42,0,238
02-09-12,Spring,0,1, Clear + Few clouds,8.2,9.85,59,15.0013,238
05-01-11,Summer,0,0, Mist + Cloudy ,20.5,24.24,68,7.0015,238
4/19/2012 13:00,Summer,0,1, Clear + Few clouds,22.96,26.515,46,0,238
10-09-12,Winter,0,1, Mist + Cloudy ,20.5,24.24,67,8.9981,238
7/15/2011 12:00,Fall,0,1, Clear + Few clouds,28.7,32.575,48,12.998,238
04-02-12,Summer,0,1, Clear + Few clouds,18.86,22.725,28,8.9981,238
02-09-12,Spring,0,1, Clear + Few clouds,13.94,16.665,36,0,238
7/15/2011 15:00,Fall,0,1, Clear + Few clouds,29.52,32.575,45,11.0014,237
11-04-12,Winter,0,0, Clear + Few clouds,14.76,17.425,43,15.0013,237
8/13/2011 19:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,79,19.0012,237
12/19/2012 15:00,Winter,0,1, Clear + Few clouds,17.22,21.21,50,19.0012,237
6/18/2012 15:00,Summer,0,1, Mist + Cloudy ,24.6,29.545,69,12.998,237
3/16/2011 18:00,Spring,0,1, Mist + Cloudy ,18.04,21.97,54,15.0013,237
06-07-12,Summer,0,1, Clear + Few clouds,27.06,31.06,47,15.0013,237
09-01-12,Fall,0,0, Mist + Cloudy ,31.16,35.605,58,12.998,237
2/19/2012 14:00,Spring,0,0, Mist + Cloudy ,13.12,15.91,45,12.998,237
11-05-11,Winter,0,0, Clear + Few clouds,14.76,18.18,50,6.0032,237
12/17/2011 14:00,Winter,0,0, Clear + Few clouds,11.48,12.88,45,23.9994,237
09-07-11,Fall,0,1," Light Snow, Light Rain",26.24,28.79,89,0,237
11-04-11,Winter,0,1, Clear + Few clouds,18.86,22.725,44,26.0027,237
7/16/2012 12:00,Fall,0,1, Clear + Few clouds,34.44,39.395,49,8.9981,237
4/19/2012 14:00,Summer,0,1, Clear + Few clouds,23.78,27.275,43,0,237
08-01-12,Fall,0,1, Clear + Few clouds,29.52,34.09,66,6.0032,236
09-10-12,Fall,0,1, Clear + Few clouds,25.42,31.06,43,19.9995,236
12-10-11,Winter,0,0, Clear + Few clouds,13.12,14.395,53,27.9993,236
11-11-11,Winter,1,0, Clear + Few clouds,15.58,19.695,37,36.9974,236
12/17/2011 13:00,Winter,0,0, Mist + Cloudy ,11.48,13.635,48,16.9979,236
04-10-11,Summer,0,0, Mist + Cloudy ,21.32,25,72,12.998,236
12-10-12,Winter,0,1, Mist + Cloudy ,20.5,24.24,87,11.0014,236
07-11-11,Fall,0,1, Clear + Few clouds,29.52,34.85,74,27.9993,236
12/19/2012 12:00,Winter,0,1, Clear + Few clouds,16.4,20.455,54,19.0012,236
10-07-11,Winter,0,1, Clear + Few clouds,24.6,31.06,53,0,235
11-08-12,Winter,0,1, Clear + Few clouds,16.4,20.455,24,32.9975,235
05-04-12,Summer,0,1, Clear + Few clouds,26.24,30.305,69,12.998,235
06-01-12,Summer,0,1, Mist + Cloudy ,28.7,33.335,74,19.0012,235
8/18/2012 23:00,Fall,0,0, Clear + Few clouds,26.24,30.305,65,6.0032,235
12-12-11,Winter,0,1, Clear + Few clouds,5.74,7.575,86,8.9981,235
04-11-12,Summer,0,1, Clear + Few clouds,14.76,16.665,46,22.0028,235
02-11-12,Spring,0,0, Mist + Cloudy ,10.66,12.12,81,19.0012,235
4/18/2012 16:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,15.0013,235
8/15/2012 11:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,58,12.998,235
05-11-12,Summer,0,1, Clear + Few clouds,22.96,26.515,35,15.0013,234
03-02-12,Spring,0,1, Clear + Few clouds,16.4,20.455,43,11.0014,234
09-05-12,Fall,0,1, Clear + Few clouds,32.8,39.395,63,11.0014,234
10-11-11,Winter,0,1, Mist + Cloudy ,23.78,27.275,83,15.0013,234
1/19/2012 19:00,Spring,0,1, Mist + Cloudy ,10.66,11.365,48,19.9995,234
04-05-12,Summer,0,1, Clear + Few clouds,17.22,21.21,47,12.998,234
07-02-12,Fall,0,1, Clear + Few clouds,34.44,37.12,36,12.998,234
10/17/2012 11:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,51,6.0032,234
08-01-12,Fall,0,1, Clear + Few clouds,31.16,35.605,58,6.0032,234
12/18/2011 16:00,Winter,0,0, Clear + Few clouds,11.48,13.635,48,16.9979,234
04-07-12,Summer,0,0, Clear + Few clouds,20.5,24.24,20,12.998,234
1/15/2012 12:00,Spring,0,0, Clear + Few clouds,7.38,8.335,40,19.9995,234
12-06-11,Winter,0,1, Mist + Cloudy ,18.86,22.725,94,12.998,234
11/14/2011 9:00,Winter,0,1, Mist + Cloudy ,19.68,23.485,67,22.0028,233
03-08-12,Spring,0,1, Mist + Cloudy ,24.6,31.06,49,43.0006,233
12-03-12,Winter,0,1, Clear + Few clouds,19.68,23.485,77,8.9981,233
03-12-12,Spring,0,1, Clear + Few clouds,22.96,26.515,40,8.9981,233
10/16/2011 19:00,Winter,0,0, Clear + Few clouds,22.14,25.76,52,26.0027,233
12/13/2011 9:00,Winter,0,1, Clear + Few clouds,10.66,12.88,60,11.0014,233
11/19/2011 11:00,Winter,0,0, Clear + Few clouds,14.76,18.94,40,0,233
03-07-11,Spring,0,1, Clear + Few clouds,13.94,15.15,29,23.9994,233
06-08-11,Summer,0,1, Clear + Few clouds,37.72,43.94,40,15.0013,233
02-01-12,Spring,0,1, Clear + Few clouds,21.32,25,52,11.0014,233
11-08-12,Winter,0,1, Clear + Few clouds,14.76,16.665,37,26.0027,233
5/13/2011 9:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,88,12.998,233
03-07-11,Spring,0,1, Clear + Few clouds,13.12,15.15,31,15.0013,233
8/15/2012 10:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,62,12.998,233
07-06-12,Fall,0,1, Clear + Few clouds,34.44,36.365,32,6.0032,233
11-08-12,Winter,0,1, Clear + Few clouds,18.04,21.97,18,27.9993,233
10/19/2012 18:00,Winter,0,1, Clear + Few clouds,22.96,26.515,83,7.0015,233
03-06-12,Spring,0,1, Clear + Few clouds,9.02,13.635,47,0,233
06-02-11,Summer,0,1, Clear + Few clouds,31.16,33.335,25,31.0009,232
12-03-11,Winter,0,0, Clear + Few clouds,14.76,18.94,62,0,232
11/16/2011 8:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,94,0,232
6/19/2011 20:00,Summer,0,0, Clear + Few clouds,28.7,32.575,70,12.998,232
09-02-12,Fall,0,0, Mist + Cloudy ,28.7,33.335,84,0,232
2/18/2011 16:00,Spring,0,1, Clear + Few clouds,27.06,31.06,36,19.0012,232
12-05-12,Winter,0,1, Clear + Few clouds,18.04,21.97,41,19.0012,232
10/19/2012 19:00,Winter,0,1, Clear + Few clouds,22.14,25.76,88,11.0014,232
05-10-12,Summer,0,1, Clear + Few clouds,20.5,24.24,42,7.0015,232
09-12-12,Fall,0,1, Clear + Few clouds,27.06,31.06,50,12.998,232
8/19/2011 13:00,Fall,0,1, Mist + Cloudy ,31.16,35.605,62,12.998,232
04-01-12,Summer,0,0, Mist + Cloudy ,20.5,24.24,59,15.0013,232
07-02-11,Fall,0,0, Clear + Few clouds,30.34,33.335,48,12.998,232
04-06-11,Summer,0,1, Clear + Few clouds,20.5,24.24,31,19.9995,232
10-04-12,Winter,0,1, Clear + Few clouds,26.24,31.06,47,8.9981,232
12-09-12,Winter,0,0, Mist + Cloudy ,15.58,19.695,87,12.998,232
05-04-12,Summer,0,1, Clear + Few clouds,24.6,28.03,83,8.9981,232
12/17/2012 12:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,87,0,232
6/17/2011 20:00,Summer,0,1, Clear + Few clouds,26.24,29.545,78,7.0015,232
8/17/2012 10:00,Fall,0,1, Clear + Few clouds,30.34,12.12,55,11.0014,231
08-12-11,Fall,0,1, Clear + Few clouds,27.88,31.82,51,0,231
5/15/2011 19:00,Summer,0,0, Clear + Few clouds,22.96,26.515,83,7.0015,231
1/14/2012 14:00,Spring,0,0, Clear + Few clouds,9.84,10.605,41,19.9995,231
2/15/2012 9:00,Spring,0,1, Clear + Few clouds,13.12,15.15,61,22.0028,231
9/19/2011 20:00,Fall,0,1, Mist + Cloudy ,22.96,26.515,68,8.9981,231
11-05-12,Winter,0,1, Clear + Few clouds,15.58,19.695,40,19.0012,231
12/16/2011 7:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,46,19.9995,231
08-01-11,Fall,0,1, Clear + Few clouds,36.9,39.395,27,0,231
02-07-11,Spring,0,1, Mist + Cloudy ,6.56,11.365,100,0,230
04-10-11,Summer,0,0, Mist + Cloudy ,17.22,21.21,88,8.9981,230
09-08-12,Fall,0,0, Clear + Few clouds,28.7,33.335,79,22.0028,230
6/19/2012 11:00,Summer,0,1, Clear + Few clouds,27.06,31.06,69,8.9981,230
08-09-11,Fall,0,1, Clear + Few clouds,31.98,34.85,46,16.9979,230
06-11-11,Summer,0,0, Clear + Few clouds,30.34,34.09,62,8.9981,230
07-02-12,Fall,0,1, Clear + Few clouds,35.26,37.88,34,15.0013,230
05-10-12,Summer,0,1, Clear + Few clouds,20.5,24.24,42,12.998,230
07-09-12,Fall,0,1," Light Snow, Light Rain",27.06,30.305,83,15.0013,230
05-12-12,Summer,0,0, Mist + Cloudy ,24.6,30.305,60,8.9981,230
5/13/2012 20:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,50,19.0012,230
06-09-12,Summer,0,0, Clear + Few clouds,27.88,31.82,61,11.0014,230
02-10-12,Spring,0,1, Clear + Few clouds,8.2,10.605,59,11.0014,230
10-03-12,Winter,0,1, Clear + Few clouds,27.06,30.305,78,11.0014,230
12-09-12,Winter,0,0," Light Snow, Light Rain",14.76,17.425,93,8.9981,229
08-07-11,Fall,0,0, Clear + Few clouds,29.52,34.85,74,6.0032,229
09-03-12,Fall,1,0, Mist + Cloudy ,28.7,33.335,84,8.9981,229
09-04-11,Fall,0,0, Clear + Few clouds,30.34,34.85,70,19.9995,229
08-05-12,Fall,0,0, Clear + Few clouds,32.8,38.635,59,23.9994,229
07-08-11,Fall,0,1, Mist + Cloudy ,31.98,37.88,66,19.0012,229
08-05-12,Fall,0,0," Light Snow, Light Rain",28.7,33.335,74,8.9981,229
9/14/2012 22:00,Fall,0,1, Clear + Few clouds,25.42,28.79,83,12.998,229
05-01-12,Summer,0,1, Mist + Cloudy ,27.06,31.06,65,19.0012,229
4/15/2012 21:00,Summer,0,0, Clear + Few clouds,25.42,31.06,57,16.9979,229
10/19/2012 20:00,Winter,0,1, Clear + Few clouds,21.32,25,77,12.998,229
5/14/2012 17:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,88,16.9979,229
9/19/2012 22:00,Fall,0,1, Clear + Few clouds,20.5,24.24,63,6.0032,229
02-02-12,Spring,0,1, Clear + Few clouds,18.86,22.725,55,19.0012,229
10/18/2012 22:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,83,12.998,229
09-01-11,Fall,0,1, Mist + Cloudy ,29.52,33.335,51,8.9981,229
9/15/2012 23:00,Fall,0,0, Clear + Few clouds,22.14,25.76,60,0,229
10/17/2011 20:00,Winter,0,1, Clear + Few clouds,21.32,25,77,7.0015,229
4/19/2012 11:00,Summer,0,1, Clear + Few clouds,21.32,25,48,0,229
08-07-11,Fall,0,0, Clear + Few clouds,29.52,34.85,79,11.0014,228
8/18/2011 9:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,16.9979,228
6/14/2012 11:00,Summer,0,1, Clear + Few clouds,27.06,31.06,57,16.9979,228
10/16/2012 11:00,Winter,0,1, Clear + Few clouds,20.5,24.24,45,27.9993,228
12/18/2011 13:00,Winter,0,0, Clear + Few clouds,12.3,13.635,49,19.9995,228
05-02-12,Summer,0,1, Mist + Cloudy ,23.78,27.275,78,12.998,228
06-07-12,Summer,0,1, Clear + Few clouds,24.6,31.06,46,11.0014,228
03-04-11,Spring,0,1, Clear + Few clouds,7.38,9.85,74,8.9981,228
06-02-12,Summer,0,0, Clear + Few clouds,23.78,27.275,46,8.9981,228
11-06-12,Winter,0,1, Clear + Few clouds,12.3,14.395,61,15.0013,228
10/17/2012 10:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,67,0,228
12/18/2011 12:00,Winter,0,0, Clear + Few clouds,10.66,12.88,60,15.0013,228
03-04-11,Spring,0,1, Mist + Cloudy ,14.76,16.665,50,16.9979,228
02-06-12,Spring,0,1, Clear + Few clouds,16.4,20.455,43,16.9979,228
02-02-12,Spring,0,1," Light Snow, Light Rain",15.58,19.695,87,0,228
12-06-12,Winter,0,1, Mist + Cloudy ,9.84,12.88,60,7.0015,227
11/16/2012 20:00,Winter,0,1, Clear + Few clouds,14.76,16.665,46,16.9979,227
10-08-12,Winter,1,0," Light Snow, Light Rain",16.4,20.455,71,15.0013,227
07-10-11,Fall,0,0, Clear + Few clouds,30.34,34.09,62,16.9979,227
6/13/2011 13:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,0,227
01-05-12,Spring,0,1, Mist + Cloudy ,9.02,13.635,69,0,227
10/18/2011 9:00,Winter,0,1, Mist + Cloudy ,21.32,25,77,6.0032,227
07-05-11,Fall,0,1, Clear + Few clouds,30.34,34.09,58,8.9981,227
10/18/2011 20:00,Winter,0,1, Clear + Few clouds,22.14,25.76,64,11.0014,227
11-05-11,Winter,0,0, Clear + Few clouds,13.12,15.15,53,16.9979,227
09-11-11,Fall,0,0, Clear + Few clouds,27.06,31.06,74,0,227
06-01-12,Summer,0,1," Light Snow, Light Rain",28.7,32.575,70,16.9979,227
06-05-12,Summer,0,1, Mist + Cloudy ,22.96,26.515,56,12.998,227
8/16/2012 23:00,Fall,0,1, Clear + Few clouds,28.7,32.575,54,7.0015,226
08-02-12,Fall,0,1, Clear + Few clouds,33.62,38.635,52,7.0015,226
8/15/2012 22:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,11.0014,226
09-07-11,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,0,226
06-03-12,Summer,0,0, Clear + Few clouds,25.42,31.06,50,26.0027,226
10-06-11,Winter,0,1, Clear + Few clouds,22.96,26.515,49,6.0032,226
08-05-11,Fall,0,1, Clear + Few clouds,29.52,33.335,58,7.0015,226
1/14/2012 15:00,Spring,0,0, Clear + Few clouds,9.84,10.605,38,19.9995,226
03-05-12,Spring,0,1, Clear + Few clouds,10.66,12.88,53,15.0013,226
04-07-11,Summer,0,1, Clear + Few clouds,18.86,22.725,59,19.9995,226
5/16/2011 16:00,Summer,0,1," Light Snow, Light Rain",24.6,28.79,78,16.9979,226
12-11-12,Winter,0,1, Mist + Cloudy ,14.76,15.91,53,30.0026,226
09-11-11,Fall,0,0, Clear + Few clouds,25.42,29.545,73,7.0015,226
05-11-11,Summer,0,1, Clear + Few clouds,24.6,31.06,56,0,226
2/19/2012 11:00,Spring,0,0, Mist + Cloudy ,10.66,11.365,56,22.0028,226
5/13/2011 13:00,Summer,0,1, Mist + Cloudy ,21.32,25,88,26.0027,226
02-03-12,Spring,0,1, Clear + Few clouds,9.84,11.365,65,15.0013,226
06-06-12,Summer,0,1, Clear + Few clouds,25.42,31.06,43,6.0032,226
12-09-12,Winter,0,0," Light Snow, Light Rain",14.76,17.425,93,11.0014,225
07-05-12,Fall,0,1, Clear + Few clouds,33.62,40.15,59,8.9981,225
7/14/2012 22:00,Fall,0,0, Clear + Few clouds,28.7,33.335,79,12.998,225
12-12-12,Winter,0,1, Mist + Cloudy ,13.94,18.18,46,0,225
01-11-12,Spring,0,1, Mist + Cloudy ,8.2,10.605,86,8.9981,225
10-09-12,Winter,0,1, Mist + Cloudy ,19.68,23.485,77,8.9981,225
06-02-11,Summer,0,1, Clear + Few clouds,29.52,31.82,26,23.9994,225
03-03-12,Spring,0,0, Clear + Few clouds,18.86,22.725,33,11.0014,225
12-08-11,Winter,0,1, Clear + Few clouds,9.84,10.605,52,26.0027,225
3/15/2011 18:00,Spring,0,1, Mist + Cloudy ,14.76,16.665,62,19.9995,225
6/18/2012 13:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,73,8.9981,225
08-07-12,Fall,0,1, Clear + Few clouds,29.52,34.85,74,7.0015,224
3/14/2012 14:00,Spring,0,1, Clear + Few clouds,28.7,31.82,23,22.0028,224
6/17/2011 9:00,Summer,0,1, Clear + Few clouds,28.7,32.575,58,12.998,224
06-04-11,Summer,0,0, Clear + Few clouds,25.42,31.06,43,8.9981,224
11/15/2012 21:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,66,7.0015,224
5/15/2012 11:00,Summer,0,1, Clear + Few clouds,26.24,29.545,78,12.998,224
6/13/2011 9:00,Summer,0,1, Clear + Few clouds,25.42,31.06,46,23.9994,224
12/16/2011 16:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,15.0013,224
10/19/2012 10:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,88,12.998,224
07-09-12,Fall,0,1, Mist + Cloudy ,29.52,33.335,58,7.0015,224
04-12-12,Summer,0,1, Clear + Few clouds,20.5,24.24,31,22.0028,224
01-03-12,Spring,0,1, Clear + Few clouds,5.74,4.545,26,35.0008,224
7/14/2011 9:00,Fall,0,1, Clear + Few clouds,27.88,31.82,47,19.0012,224
03-01-11,Spring,0,1, Clear + Few clouds,13.12,15.91,39,12.998,224
02-04-12,Spring,0,0, Clear + Few clouds,9.84,12.88,87,7.0015,224
1/15/2012 13:00,Spring,0,0, Clear + Few clouds,8.2,9.09,34,19.0012,224
04-10-12,Summer,0,1, Clear + Few clouds,22.14,25.76,24,12.998,224
12-01-11,Winter,0,1, Clear + Few clouds,12.3,13.635,52,22.0028,224
09-07-12,Fall,0,1, Clear + Few clouds,29.52,34.85,74,8.9981,224
4/16/2012 10:00,Summer,1,0, Clear + Few clouds,25.42,30.305,69,16.9979,224
12-03-11,Winter,0,0, Clear + Few clouds,13.94,16.665,53,8.9981,224
12/13/2011 7:00,Winter,0,1, Clear + Few clouds,6.56,8.335,80,11.0014,223
05-08-12,Summer,0,1, Mist + Cloudy ,26.24,30.305,65,19.0012,223
7/14/2011 12:00,Fall,0,1, Clear + Few clouds,30.34,32.575,35,16.9979,223
7/15/2012 21:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,6.0032,223
9/16/2011 13:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,42,0,223
10-01-11,Winter,0,0, Mist + Cloudy ,16.4,20.455,76,19.9995,223
03-10-12,Spring,0,0, Clear + Few clouds,10.66,11.365,35,27.9993,223
11/13/2012 20:00,Winter,0,1, Clear + Few clouds,12.3,13.635,49,23.9994,223
01-01-12,Spring,0,0, Clear + Few clouds,17.22,21.21,58,19.0012,223
05-12-11,Summer,0,1, Clear + Few clouds,22.96,26.515,83,8.9981,223
06-12-11,Summer,0,0, Clear + Few clouds,28.7,33.335,74,7.0015,223
2/15/2011 8:00,Spring,0,1, Clear + Few clouds,8.2,9.09,32,23.9994,223
04-09-12,Summer,0,1, Clear + Few clouds,21.32,25,27,27.9993,223
5/13/2011 12:00,Summer,0,1, Mist + Cloudy ,21.32,25,88,12.998,223
03-01-12,Spring,0,1, Clear + Few clouds,24.6,31.06,31,16.9979,223
11-05-12,Winter,0,1, Clear + Few clouds,14.76,16.665,40,16.9979,222
8/19/2011 12:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,62,6.0032,222
9/15/2011 16:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,77,31.0009,222
6/15/2012 23:00,Summer,0,1, Clear + Few clouds,25.42,31.06,53,16.9979,222
01-06-12,Spring,0,1, Clear + Few clouds,21.32,25,27,16.9979,222
2/16/2011 18:00,Spring,0,1, Clear + Few clouds,16.4,20.455,40,15.0013,222
2/17/2011 18:00,Spring,0,1, Mist + Cloudy ,22.14,25.76,42,19.0012,222
8/15/2011 9:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,22.0028,222
06-01-12,Summer,0,1," Light Snow, Light Rain",30.34,34.09,58,30.0026,222
12/17/2011 16:00,Winter,0,0, Clear + Few clouds,11.48,13.635,45,15.0013,222
03-02-12,Spring,0,1, Clear + Few clouds,17.22,21.21,44,15.0013,222
07-01-11,Fall,0,1, Clear + Few clouds,28.7,31.82,42,0,222
08-12-11,Fall,0,1, Clear + Few clouds,32.8,34.85,27,0,222
11-01-11,Winter,0,1, Clear + Few clouds,16.4,20.455,66,11.0014,222
8/19/2011 15:00,Fall,0,1, Clear + Few clouds,32.8,37.12,49,7.0015,222
01-10-12,Spring,0,1, Mist + Cloudy ,7.38,9.85,93,11.0014,222
04-09-11,Summer,0,0, Mist + Cloudy ,14.76,18.94,81,0,222
3/13/2011 13:00,Spring,0,0, Clear + Few clouds,18.86,22.725,38,26.0027,221
04-08-11,Summer,0,1," Light Snow, Light Rain",13.94,16.665,87,11.0014,221
11-01-12,Winter,0,1," Light Snow, Light Rain",15.58,19.695,62,11.0014,221
7/15/2012 9:00,Fall,0,0, Mist + Cloudy ,29.52,34.85,79,0,221
12-03-12,Winter,0,1, Clear + Few clouds,18.04,21.97,82,12.998,221
2/17/2012 15:00,Spring,0,1, Clear + Few clouds,17.22,21.21,35,27.9993,221
03-12-12,Spring,0,1, Mist + Cloudy ,23.78,27.275,32,19.0012,221
11-02-12,Winter,0,1, Mist + Cloudy ,14.76,16.665,46,27.9993,221
12/14/2012 20:00,Winter,0,1, Clear + Few clouds,13.12,16.665,61,8.9981,221
12/15/2011 20:00,Winter,0,1, Clear + Few clouds,21.32,25,59,22.0028,221
03-12-12,Spring,0,1, Clear + Few clouds,19.68,23.485,39,15.0013,221
7/17/2012 13:00,Fall,0,1, Clear + Few clouds,37.72,40.91,31,12.998,221
11-02-12,Winter,0,1, Clear + Few clouds,17.22,21.21,41,27.9993,221
02-11-12,Spring,0,0, Mist + Cloudy ,10.66,12.88,81,11.0014,221
8/19/2011 14:00,Fall,0,1, Clear + Few clouds,31.98,36.365,55,12.998,220
03-01-12,Spring,0,1, Clear + Few clouds,22.96,26.515,37,15.0013,220
3/14/2012 11:00,Spring,0,1, Mist + Cloudy ,25.42,31.06,41,11.0014,220
06-11-11,Summer,0,0, Clear + Few clouds,27.06,31.06,74,15.0013,220
08-12-12,Fall,0,0, Clear + Few clouds,29.52,33.335,51,6.0032,220
12/15/2012 9:00,Winter,0,0, Clear + Few clouds,10.66,13.635,75,7.0015,220
12-12-11,Winter,0,1, Mist + Cloudy ,7.38,10.605,74,6.0032,220
03-03-11,Spring,0,1, Clear + Few clouds,5.74,6.06,39,19.9995,220
1/14/2012 13:00,Spring,0,0, Clear + Few clouds,9.02,10.605,44,19.0012,220
01-12-12,Spring,0,1, Mist + Cloudy ,13.94,15.91,87,19.0012,220
10-03-12,Winter,0,1, Mist + Cloudy ,27.06,30.305,78,0,220
09-02-11,Fall,0,1, Mist + Cloudy ,25.42,28.79,83,7.0015,220
11-10-12,Winter,0,0, Clear + Few clouds,16.4,20.455,66,0,220
08-01-11,Fall,0,1, Clear + Few clouds,28.7,32.575,70,16.9979,220
12-10-12,Winter,0,1," Light Snow, Light Rain",18.04,21.97,100,15.0013,220
4/14/2012 21:00,Summer,0,0, Mist + Cloudy ,22.96,26.515,43,8.9981,220
08-10-12,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,0,220
09-01-11,Fall,0,1, Mist + Cloudy ,29.52,33.335,48,6.0032,219
12-09-12,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,19.0012,219
05-07-11,Summer,0,0, Clear + Few clouds,22.96,26.515,43,8.9981,219
1/14/2012 12:00,Spring,0,0, Clear + Few clouds,9.02,10.605,41,16.9979,219
11-09-11,Winter,0,1, Clear + Few clouds,18.04,21.97,77,0,219
10-10-11,Winter,1,0, Clear + Few clouds,22.14,25.76,77,0,219
09-05-12,Fall,0,1, Clear + Few clouds,29.52,34.85,79,0,219
05-08-12,Summer,0,1," Light Snow, Light Rain",26.24,30.305,65,16.9979,219
04-03-12,Summer,0,1, Clear + Few clouds,18.04,21.97,33,0,219
01-08-12,Spring,0,0, Clear + Few clouds,15.58,19.695,40,15.0013,219
01-06-11,Spring,0,1, Clear + Few clouds,6.56,11.365,59,0,219
11-09-11,Winter,0,1, Clear + Few clouds,13.94,18.18,93,0,219
6/18/2012 14:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,68,12.998,219
10-05-11,Winter,0,1, Clear + Few clouds,26.24,31.06,41,15.0013,219
11-03-12,Winter,0,0, Mist + Cloudy ,13.94,15.15,49,19.9995,219
10-05-11,Winter,0,1, Clear + Few clouds,22.14,25.76,60,19.9995,219
12/18/2011 14:00,Winter,0,0, Clear + Few clouds,12.3,14.395,49,19.0012,219
05-12-11,Summer,0,1, Mist + Cloudy ,25.42,31.06,57,19.9995,218
11/16/2012 11:00,Winter,0,1, Clear + Few clouds,15.58,19.695,43,15.0013,218
06-10-11,Summer,0,1, Clear + Few clouds,31.16,36.365,66,8.9981,218
03-11-12,Spring,0,0, Clear + Few clouds,13.12,15.15,49,19.0012,218
3/17/2012 8:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,94,7.0015,218
07-01-11,Fall,0,1, Clear + Few clouds,28.7,31.82,45,12.998,218
05-07-11,Summer,0,0, Clear + Few clouds,22.14,25.76,49,19.0012,218
10-03-11,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,7.0015,218
12/19/2012 14:00,Winter,0,1, Clear + Few clouds,17.22,21.21,50,12.998,218
8/19/2011 9:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,8.9981,218
6/18/2011 9:00,Summer,0,0, Clear + Few clouds,28.7,32.575,61,15.0013,218
6/13/2011 21:00,Summer,0,1, Clear + Few clouds,26.24,31.06,41,16.9979,218
05-02-11,Summer,0,1, Mist + Cloudy ,25.42,30.305,69,8.9981,218
11/13/2012 13:00,Winter,0,1, Clear + Few clouds,13.94,15.91,53,16.9979,218
06-07-11,Summer,0,1, Clear + Few clouds,29.52,34.09,70,8.9981,218
04-09-12,Summer,0,1, Clear + Few clouds,22.96,26.515,28,36.9974,218
12-05-12,Winter,0,1, Clear + Few clouds,19.68,23.485,33,32.9975,218
08-10-12,Fall,0,1, Clear + Few clouds,29.52,34.85,74,19.0012,218
11/15/2012 13:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,54,7.0015,217
07-03-12,Fall,0,1, Clear + Few clouds,35.26,37.88,34,12.998,217
